scene_id,scene_label,truth,model,technique,run,local_ms,local_risk,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,detected_action,word_count,yolo_meta,clip_label,clip_risk,latency_ms,input_tokens,output_tokens,cost_usd,error
4,dim_light,caution,gpt4o,zero_shot,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,130,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2966.5,476,171,0.004945,
4,dim_light,caution,gpt4o_mini,zero_shot,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,79,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2878.8,3243,98,0.000545,
4,dim_light,caution,gemini,zero_shot,4,29.93,safe,3,1,1,0,0,1,hazard,HOVER,203,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2858.9,683,253,0.000127,
4,dim_light,caution,claude,few_shot_3,4,29.93,safe,2,1,1,0,0,0,,,214,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,10955.4,791,300,0.006873,
4,dim_light,caution,gpt4o,few_shot_3,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,68,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2521.1,662,89,0.004645,
4,dim_light,caution,gpt4o_mini,few_shot_3,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,76,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2802.3,3429,97,0.000573,
4,dim_light,caution,gemini,few_shot_3,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,95,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2869.7,871,120,0.000101,
4,dim_light,caution,claude,cot,4,29.93,safe,2,1,1,0,0,0,,,186,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,8906.2,696,300,0.006588,
4,dim_light,caution,gpt4o,cot,4,29.93,safe,4,1,1,1,0,1,caution,HOVER,177,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3851.7,579,220,0.006195,
4,dim_light,caution,gpt4o_mini,cot,4,29.93,safe,3,1,1,0,0,1,,PROCEED,243,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,4747.0,3346,300,0.000682,
4,dim_light,caution,gemini,cot,4,29.93,safe,2,1,1,0,0,0,,,226,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2972.8,790,300,0.000149,
4,dim_light,caution,claude,structured,4,29.93,safe,4,1,1,0,1,1,hazard,HOVER,119,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,7166.8,696,257,0.005943,
4,dim_light,caution,gpt4o,structured,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,49,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3376.1,574,120,0.00467,
4,dim_light,caution,gpt4o_mini,structured,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,49,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2801.7,3341,120,0.000573,
4,dim_light,caution,gemini,structured,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,104,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2731.1,799,206,0.000122,
4,dim_light,caution,claude,react,4,29.93,safe,2,1,1,0,0,0,safe,,190,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,9408.4,681,300,0.006543,
4,dim_light,caution,gpt4o,react,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,109,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3285.0,568,141,0.004955,
4,dim_light,caution,gpt4o_mini,react,4,29.93,safe,5,1,1,1,1,1,caution,HOVER,145,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3686.3,3335,192,0.000615,
4,dim_light,caution,gemini,react,4,29.93,safe,4,1,1,1,0,1,caution,HOVER,182,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2973.7,776,237,0.000129,
4,dim_light,caution,claude,zero_shot,5,30.87,safe,2,1,1,0,0,0,,,192,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,11080.4,581,300,0.006243,
4,dim_light,caution,gpt4o,zero_shot,5,30.87,safe,4,1,0,1,1,1,caution,HOVER,66,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3052.2,476,83,0.003625,
4,dim_light,caution,gpt4o_mini,zero_shot,5,30.87,safe,5,1,1,1,1,1,caution,HOVER,84,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3000.0,3243,107,0.000551,
4,dim_light,caution,gemini,zero_shot,5,30.87,safe,3,1,1,0,0,1,hazard,HOVER,203,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2723.3,683,253,0.000127,
4,dim_light,caution,claude,few_shot_3,5,30.87,safe,2,1,1,0,0,0,,,200,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,10986.9,791,300,0.006873,
4,dim_light,caution,gpt4o,few_shot_3,5,30.87,safe,5,1,1,1,1,1,caution,HOVER,75,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2761.4,662,91,0.004675,
4,dim_light,caution,gpt4o_mini,few_shot_3,5,30.87,safe,5,1,1,1,1,1,caution,HOVER,81,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2867.2,3429,104,0.000577,
4,dim_light,caution,gemini,few_shot_3,5,30.87,safe,5,1,1,1,1,1,caution,HOVER,95,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2462.4,871,120,0.000101,
4,dim_light,caution,claude,cot,5,30.87,safe,2,1,1,0,0,0,,,193,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,10441.7,696,300,0.006588,
4,dim_light,caution,gpt4o,cot,5,30.87,safe,4,1,1,1,0,1,caution,HOVER,191,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,4502.9,579,236,0.006435,
4,dim_light,caution,gpt4o_mini,cot,5,30.87,safe,2,1,1,0,0,0,safe,,237,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,4914.8,3346,300,0.000682,
4,dim_light,caution,gemini,cot,5,30.87,safe,2,1,1,0,0,0,,,226,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2870.5,790,300,0.000149,
4,dim_light,caution,claude,structured,5,30.87,safe,2,1,1,0,0,0,,,164,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,9726.3,696,300,0.006588,
4,dim_light,caution,gpt4o,structured,5,30.87,safe,5,1,1,1,1,1,caution,HOVER,49,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2557.3,574,120,0.00467,
4,dim_light,caution,gpt4o_mini,structured,5,30.87,safe,5,1,1,1,1,1,caution,HOVER,52,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3107.8,3341,125,0.000576,
4,dim_light,caution,gemini,structured,5,30.87,safe,5,1,1,1,1,1,caution,HOVER,104,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2527.8,799,206,0.000122,
4,dim_light,caution,claude,react,5,30.87,safe,2,1,1,0,0,0,,,170,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,11160.8,681,300,0.006543,
4,dim_light,caution,gpt4o,react,5,30.87,safe,5,1,1,1,1,1,caution,HOVER,120,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3102.9,568,154,0.00515,
4,dim_light,caution,gpt4o_mini,react,5,30.87,safe,5,1,1,1,1,1,caution,HOVER,145,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3963.9,3335,197,0.000618,
4,dim_light,caution,gemini,react,5,30.87,safe,4,1,1,1,0,1,caution,HOVER,191,"YOLO detections: wall (conf=0.33, depth_m=0.42m [DA v2], src=YOLO-W, bbox=[0.5,0.2,319.7,239.9])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3070.2,776,258,0.000136,
5,cluttered,caution,claude,zero_shot,1,34.67,safe,2,1,1,0,0,0,hazard,,197,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,10876.8,581,300,0.006243,
5,cluttered,caution,gpt4o,zero_shot,1,34.67,safe,4,1,1,0,1,1,safe,PITCH_FORWARD,118,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3067.9,476,148,0.0046,
5,cluttered,caution,gpt4o_mini,zero_shot,1,34.67,safe,4,1,1,0,1,1,safe,HOVER,122,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2972.0,3243,152,0.000578,
5,cluttered,caution,gemini,zero_shot,1,34.67,safe,3,1,1,0,0,1,hazard,HOVER,183,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3687.5,683,241,0.000124,
5,cluttered,caution,claude,few_shot_3,1,34.67,safe,2,1,1,0,0,0,,,195,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,10442.7,791,299,0.006858,
5,cluttered,caution,gpt4o,few_shot_3,1,34.67,safe,4,1,1,0,1,1,safe,PITCH_FORWARD,95,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2864.7,662,126,0.0052,
5,cluttered,caution,gpt4o_mini,few_shot_3,1,34.67,safe,4,1,1,0,1,1,safe,PITCH_FORWARD,100,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2905.4,3429,132,0.000594,
5,cluttered,caution,gemini,few_shot_3,1,34.67,safe,4,1,1,0,1,1,hazard,PITCH_BACK,114,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3709.0,871,158,0.000113,
5,cluttered,caution,claude,cot,1,34.67,safe,2,1,1,0,0,0,hazard,,180,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,9464.3,696,300,0.006588,
5,cluttered,caution,gpt4o,cot,1,34.67,safe,3,1,1,0,0,1,hazard,HOVER,157,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3080.0,579,199,0.00588,
5,cluttered,caution,gpt4o_mini,cot,1,34.67,safe,2,1,1,0,0,0,,,240,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,4392.0,3346,300,0.000682,
5,cluttered,caution,gemini,cot,1,34.67,safe,2,1,1,0,0,0,,,231,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,4626.0,790,300,0.000149,
5,cluttered,caution,claude,structured,1,34.67,safe,4,1,1,0,1,1,hazard,HOVER,142,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,10326.3,696,289,0.006423,
5,cluttered,caution,gpt4o,structured,1,34.67,safe,4,1,1,0,1,1,safe,PITCH_FORWARD,54,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2864.5,574,126,0.00476,
5,cluttered,caution,gpt4o_mini,structured,1,34.67,safe,4,1,1,0,1,1,safe,HOVER,47,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2764.6,3341,127,0.000577,
5,cluttered,caution,gemini,structured,1,34.67,safe,4,1,1,0,1,1,hazard,HOVER,137,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2770.1,799,278,0.000143,
5,cluttered,caution,claude,react,1,34.67,safe,2,1,1,0,0,0,hazard,,197,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,9723.9,681,300,0.006543,
5,cluttered,caution,gpt4o,react,1,34.67,safe,4,1,1,0,1,1,safe,PITCH_FORWARD,130,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3275.0,568,165,0.005315,
5,cluttered,caution,gpt4o_mini,react,1,34.67,safe,4,1,1,0,1,1,hazard,PITCH_FORWARD,129,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3311.3,3335,172,0.000603,
5,cluttered,caution,gemini,react,1,34.67,safe,3,1,1,0,0,1,hazard,HOVER,172,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2920.8,776,241,0.000131,
5,cluttered,caution,claude,zero_shot,2,29.78,safe,2,1,1,0,0,0,,,185,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,10541.7,581,300,0.006243,
5,cluttered,caution,gpt4o,zero_shot,2,29.78,safe,4,1,1,0,1,1,safe,PITCH_FORWARD,91,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2402.6,476,118,0.00415,
5,cluttered,caution,gpt4o_mini,zero_shot,2,29.78,safe,4,1,1,0,1,1,safe,HOVER,124,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3377.0,3243,153,0.000578,
5,cluttered,caution,gemini,zero_shot,2,29.78,safe,3,1,1,0,0,1,hazard,HOVER,160,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3537.4,683,205,0.000113,
5,cluttered,caution,claude,few_shot_3,2,29.78,safe,2,1,1,0,0,0,,,208,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,8958.5,791,300,0.006873,
5,cluttered,caution,gpt4o,few_shot_3,2,29.78,safe,4,1,1,0,1,1,safe,PITCH_FORWARD,102,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,9727.0,662,131,0.005275,
5,cluttered,caution,gpt4o_mini,few_shot_3,2,29.78,safe,5,1,1,1,1,1,caution,HOVER,103,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2785.7,3429,134,0.000595,
5,cluttered,caution,gemini,few_shot_3,2,29.78,safe,4,1,1,0,1,1,hazard,PITCH_BACK,114,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2642.5,871,158,0.000113,
5,cluttered,caution,claude,cot,2,29.78,safe,2,1,1,0,0,0,,,184,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,7786.7,696,300,0.006588,
5,cluttered,caution,gpt4o,cot,2,29.78,safe,3,1,1,0,0,1,safe,PITCH_FORWARD,182,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,3793.0,579,232,0.006375,
5,cluttered,caution,gpt4o_mini,cot,2,29.78,safe,2,1,1,0,0,0,safe,,239,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,4631.6,3346,300,0.000682,
5,cluttered,caution,gemini,cot,2,29.78,safe,2,1,1,0,0,0,,,231,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,2926.7,790,300,0.000149,
5,cluttered,caution,claude,structured,2,29.78,safe,4,1,1,0,1,1,hazard,HOVER,148,"YOLO detections: wall (conf=0.23, depth_m=4.03m [DA v2], src=YOLO-W, bbox=[0.2,0.8,319.4,237.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=124/255 (none)",disabled,disabled,14958.1,696,289,0.006423,
