scene_id,scene_label,truth,model,technique,run,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,detected_action,word_count,yolo_meta,clip_label,clip_risk,latency_ms,input_tokens,output_tokens,cost_usd,error
3,object_table,caution,gpt4o,cot,2,5,1,1,1,1,1,caution,HOVER,115,YOLO detections: none,cluttered room obstacles,caution,4056.1,257,152,0.003565,
3,object_table,caution,gpt4o_mini,cot,2,5,1,1,1,1,1,caution,HOVER,111,YOLO detections: none,cluttered room obstacles,caution,4383.5,3024,147,0.000542,
3,object_table,caution,gemini,cot,2,3,1,1,0,0,1,hazard,PITCH_BACK,207,YOLO detections: none,cluttered room obstacles,caution,2359.0,448,273,0.000115,
3,object_table,caution,claude,structured,2,5,1,1,1,1,1,caution,HOVER,45,YOLO detections: none,cluttered room obstacles,caution,4094.9,323,125,0.002844,
3,object_table,caution,gpt4o,structured,2,5,1,1,1,1,1,caution,HOVER,29,YOLO detections: none,cluttered room obstacles,caution,2765.1,242,84,0.00247,
3,object_table,caution,gpt4o_mini,structured,2,5,1,1,1,1,1,caution,HOVER,30,YOLO detections: none,cluttered room obstacles,caution,3374.4,3009,82,0.000501,
3,object_table,caution,gemini,structured,2,5,1,1,1,1,1,caution,HOVER,37,YOLO detections: none,cluttered room obstacles,caution,1847.5,442,98,6.3e-05,
3,object_table,caution,claude,react,2,2,1,1,0,0,0,hazard,,174,YOLO detections: none,cluttered room obstacles,caution,8804.7,323,300,0.005469,
3,object_table,caution,gpt4o,react,2,4,1,0,1,1,1,caution,HOVER,111,YOLO detections: none,cluttered room obstacles,caution,3794.7,249,148,0.003465,
3,object_table,caution,gpt4o_mini,react,2,5,1,1,1,1,1,caution,HOVER,96,YOLO detections: none,cluttered room obstacles,caution,3371.5,3016,127,0.000529,
3,object_table,caution,gemini,react,2,5,1,1,1,1,1,caution,HOVER,144,YOLO detections: none,cluttered room obstacles,caution,2401.6,438,177,8.6e-05,
3,object_table,caution,claude,zero_shot,3,3,1,1,0,0,1,hazard,ASCEND,173,YOLO detections: none,cluttered room obstacles,caution,7471.0,235,286,0.004995,
3,object_table,caution,gpt4o,zero_shot,3,5,1,1,1,1,1,caution,HOVER,47,YOLO detections: none,cluttered room obstacles,caution,2122.9,170,59,0.001735,
3,object_table,caution,gpt4o_mini,zero_shot,3,4,1,0,1,1,1,caution,HOVER,56,YOLO detections: none,cluttered room obstacles,caution,3038.8,2937,69,0.000482,
3,object_table,caution,gemini,zero_shot,3,4,1,1,0,1,1,safe,HOVER,84,YOLO detections: none,cluttered room obstacles,caution,1776.8,357,99,5.6e-05,
3,object_table,caution,claude,few_shot_3,3,4,1,1,1,0,1,caution,HOVER,174,YOLO detections: none,cluttered room obstacles,caution,8635.5,426,276,0.005418,
3,object_table,caution,gpt4o,few_shot_3,3,5,1,1,1,1,1,caution,HOVER,48,YOLO detections: none,cluttered room obstacles,caution,2932.7,337,69,0.00272,
3,object_table,caution,gpt4o_mini,few_shot_3,3,5,1,1,1,1,1,caution,HOVER,29,YOLO detections: none,cluttered room obstacles,caution,2661.3,3104,41,0.00049,
3,object_table,caution,gemini,few_shot_3,3,4,1,0,1,1,1,caution,HOVER,15,YOLO detections: none,cluttered room obstacles,caution,1437.5,527,22,4.6e-05,
3,object_table,caution,claude,cot,3,2,1,1,0,0,0,hazard,,169,YOLO detections: none,cluttered room obstacles,caution,7780.0,331,300,0.005493,
3,object_table,caution,gpt4o,cot,3,5,1,1,1,1,1,caution,HOVER,116,YOLO detections: none,cluttered room obstacles,caution,3583.0,257,153,0.00358,
3,object_table,caution,gpt4o_mini,cot,3,5,1,1,1,1,1,caution,HOVER,107,YOLO detections: none,cluttered room obstacles,caution,3788.4,3024,140,0.000538,
3,object_table,caution,gemini,cot,3,3,1,1,0,0,1,hazard,PITCH_BACK,220,YOLO detections: none,cluttered room obstacles,caution,2767.9,448,294,0.000122,
3,object_table,caution,claude,structured,3,5,1,1,1,1,1,caution,ASCEND,54,YOLO detections: none,cluttered room obstacles,caution,4709.7,323,141,0.003084,
3,object_table,caution,gpt4o,structured,3,5,1,1,1,1,1,caution,HOVER,29,YOLO detections: none,cluttered room obstacles,caution,2425.2,242,84,0.00247,
3,object_table,caution,gpt4o_mini,structured,3,5,1,1,1,1,1,caution,HOVER,30,YOLO detections: none,cluttered room obstacles,caution,2690.4,3009,82,0.000501,
3,object_table,caution,gemini,structured,3,5,1,1,1,1,1,caution,HOVER,37,YOLO detections: none,cluttered room obstacles,caution,2060.1,442,98,6.3e-05,
3,object_table,caution,claude,react,3,2,1,1,0,0,0,hazard,,189,YOLO detections: none,cluttered room obstacles,caution,8387.5,323,300,0.005469,
3,object_table,caution,gpt4o,react,3,4,1,0,1,1,1,caution,HOVER,111,YOLO detections: none,cluttered room obstacles,caution,3580.5,249,148,0.003465,
3,object_table,caution,gpt4o_mini,react,3,5,1,1,1,1,1,caution,HOVER,97,YOLO detections: none,cluttered room obstacles,caution,3891.9,3016,128,0.000529,
3,object_table,caution,gemini,react,3,5,1,1,1,1,1,caution,HOVER,144,YOLO detections: none,cluttered room obstacles,caution,2256.3,438,177,8.6e-05,
3,object_table,caution,claude,zero_shot,4,3,1,1,0,0,1,hazard,ASCEND,188,YOLO detections: none,cluttered room obstacles,caution,7903.7,235,281,0.00492,
3,object_table,caution,gpt4o,zero_shot,4,5,1,1,1,1,1,caution,HOVER,49,YOLO detections: none,cluttered room obstacles,caution,2755.4,170,61,0.001765,
3,object_table,caution,gpt4o_mini,zero_shot,4,4,1,0,1,1,1,caution,HOVER,56,YOLO detections: none,cluttered room obstacles,caution,3173.6,2937,69,0.000482,
3,object_table,caution,gemini,zero_shot,4,5,1,1,1,1,1,caution,ASCEND,140,YOLO detections: none,cluttered room obstacles,caution,2563.9,357,168,7.7e-05,
3,object_table,caution,claude,few_shot_3,4,4,1,1,1,0,1,caution,HOVER,160,YOLO detections: none,cluttered room obstacles,caution,7981.5,426,249,0.005013,
3,object_table,caution,gpt4o,few_shot_3,4,5,1,1,1,1,1,caution,HOVER,46,YOLO detections: none,cluttered room obstacles,caution,2357.5,337,68,0.002705,
3,object_table,caution,gpt4o_mini,few_shot_3,4,5,1,1,1,1,1,caution,HOVER,29,YOLO detections: none,cluttered room obstacles,caution,2354.3,3104,41,0.00049,
3,object_table,caution,gemini,few_shot_3,4,4,1,0,1,1,1,caution,HOVER,15,YOLO detections: none,cluttered room obstacles,caution,1437.0,527,22,4.6e-05,
3,object_table,caution,claude,cot,4,2,1,1,0,0,0,,,176,YOLO detections: none,cluttered room obstacles,caution,7883.9,331,300,0.005493,
3,object_table,caution,gpt4o,cot,4,5,1,1,1,1,1,caution,HOVER,121,YOLO detections: none,cluttered room obstacles,caution,3273.3,257,162,0.003715,
3,object_table,caution,gpt4o_mini,cot,4,5,1,1,1,1,1,caution,HOVER,107,YOLO detections: none,cluttered room obstacles,caution,4196.5,3024,140,0.000538,
3,object_table,caution,gemini,cot,4,3,1,1,0,0,1,hazard,PITCH_BACK,220,YOLO detections: none,cluttered room obstacles,caution,3077.6,448,294,0.000122,
3,object_table,caution,claude,structured,4,5,1,1,1,1,1,caution,ASCEND,52,YOLO detections: none,cluttered room obstacles,caution,4606.9,323,138,0.003039,
3,object_table,caution,gpt4o,structured,4,5,1,1,1,1,1,caution,HOVER,29,YOLO detections: none,cluttered room obstacles,caution,2966.6,242,84,0.00247,
3,object_table,caution,gpt4o_mini,structured,4,5,1,1,1,1,1,caution,HOVER,30,YOLO detections: none,cluttered room obstacles,caution,3276.5,3009,82,0.000501,
3,object_table,caution,gemini,structured,4,5,1,1,1,1,1,caution,HOVER,37,YOLO detections: none,cluttered room obstacles,caution,1846.2,442,98,6.3e-05,
3,object_table,caution,claude,react,4,3,1,1,1,0,0,caution,,169,YOLO detections: none,cluttered room obstacles,caution,9010.2,323,300,0.005469,
3,object_table,caution,gpt4o,react,4,4,1,0,1,1,1,caution,HOVER,115,YOLO detections: none,cluttered room obstacles,caution,4400.0,249,152,0.003525,
3,object_table,caution,gpt4o_mini,react,4,5,1,1,1,1,1,caution,HOVER,90,YOLO detections: none,cluttered room obstacles,caution,3379.5,3016,116,0.000522,
3,object_table,caution,gemini,react,4,4,1,1,1,0,1,caution,HOVER,166,YOLO detections: none,cluttered room obstacles,caution,2563.5,438,207,9.5e-05,
3,object_table,caution,claude,zero_shot,5,3,1,1,0,0,1,hazard,ASCEND,195,YOLO detections: none,cluttered room obstacles,caution,8208.4,235,286,0.004995,
3,object_table,caution,gpt4o,zero_shot,5,5,1,1,1,1,1,caution,HOVER,50,YOLO detections: none,cluttered room obstacles,caution,2359.9,170,63,0.001795,
3,object_table,caution,gpt4o_mini,zero_shot,5,4,1,0,1,1,1,caution,HOVER,56,YOLO detections: none,cluttered room obstacles,caution,2558.7,2937,69,0.000482,
3,object_table,caution,gemini,zero_shot,5,4,1,1,0,1,1,safe,HOVER,84,YOLO detections: none,cluttered room obstacles,caution,2256.1,357,99,5.6e-05,
3,object_table,caution,claude,few_shot_3,5,4,1,1,1,0,1,caution,HOVER,165,YOLO detections: none,cluttered room obstacles,caution,8383.3,426,267,0.005283,
3,object_table,caution,gpt4o,few_shot_3,5,5,1,1,1,1,1,caution,HOVER,46,YOLO detections: none,cluttered room obstacles,caution,2261.8,337,69,0.00272,
3,object_table,caution,gpt4o_mini,few_shot_3,5,5,1,1,1,1,1,caution,HOVER,29,YOLO detections: none,cluttered room obstacles,caution,2637.8,3104,41,0.00049,
3,object_table,caution,gemini,few_shot_3,5,4,1,0,1,1,1,caution,HOVER,15,YOLO detections: none,cluttered room obstacles,caution,1561.2,527,22,4.6e-05,
3,object_table,caution,claude,cot,5,3,1,1,1,0,0,caution,,171,YOLO detections: none,cluttered room obstacles,caution,8091.4,331,300,0.005493,
3,object_table,caution,gpt4o,cot,5,5,1,1,1,1,1,caution,HOVER,121,YOLO detections: none,cluttered room obstacles,caution,3068.8,257,161,0.0037,
3,object_table,caution,gpt4o_mini,cot,5,5,1,1,1,1,1,caution,HOVER,115,YOLO detections: none,cluttered room obstacles,caution,3584.1,3024,149,0.000543,
3,object_table,caution,gemini,cot,5,3,1,1,0,0,1,hazard,PITCH_BACK,207,YOLO detections: none,cluttered room obstacles,caution,5021.5,448,273,0.000115,
3,object_table,caution,claude,structured,5,5,1,1,1,1,1,caution,ASCEND,55,YOLO detections: none,cluttered room obstacles,caution,4605.6,323,140,0.003069,
3,object_table,caution,gpt4o,structured,5,5,1,1,1,1,1,caution,HOVER,29,YOLO detections: none,cluttered room obstacles,caution,2660.1,242,84,0.00247,
3,object_table,caution,gpt4o_mini,structured,5,5,1,1,1,1,1,caution,HOVER,30,YOLO detections: none,cluttered room obstacles,caution,3275.7,3009,82,0.000501,
3,object_table,caution,gemini,structured,5,5,1,1,1,1,1,caution,HOVER,37,YOLO detections: none,cluttered room obstacles,caution,1951.1,442,98,6.3e-05,
3,object_table,caution,claude,react,5,3,1,1,0,0,1,hazard,LAND,174,YOLO detections: none,cluttered room obstacles,caution,8709.3,323,300,0.005469,
3,object_table,caution,gpt4o,react,5,4,1,0,1,1,1,caution,HOVER,104,YOLO detections: none,cluttered room obstacles,caution,3266.1,249,139,0.00333,
3,object_table,caution,gpt4o_mini,react,5,5,1,1,1,1,1,caution,HOVER,96,YOLO detections: none,cluttered room obstacles,caution,3788.6,3016,127,0.000529,
3,object_table,caution,gemini,react,5,5,1,1,1,1,1,caution,HOVER,144,YOLO detections: none,cluttered room obstacles,caution,2460.7,438,177,8.6e-05,
4,dim_light,caution,claude,zero_shot,1,3,1,1,0,0,1,hazard,HOVER,173,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8994.9,273,300,0.005319,
4,dim_light,caution,gpt4o,zero_shot,1,5,1,1,1,1,1,caution,HOVER,57,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2792.0,210,73,0.002145,
4,dim_light,caution,gpt4o_mini,zero_shot,1,5,1,1,1,1,1,caution,HOVER,72,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3583.0,2977,89,0.0005,
4,dim_light,caution,gemini,zero_shot,1,4,1,1,0,1,1,hazard,PITCH_BACK,123,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,4974.6,403,166,8e-05,
4,dim_light,caution,claude,few_shot_3,1,3,1,1,0,0,1,hazard,HOVER,176,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,9464.5,464,300,0.005892,
4,dim_light,caution,gpt4o,few_shot_3,1,4,1,1,0,1,1,hazard,PITCH_BACK,59,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2456.3,377,79,0.00307,
4,dim_light,caution,gpt4o_mini,few_shot_3,1,4,1,1,0,1,1,hazard,PITCH_BACK,40,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3173.3,3144,57,0.000506,
4,dim_light,caution,gemini,few_shot_3,1,4,1,1,0,1,1,hazard,PITCH_BACK,18,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,1658.4,573,31,5.2e-05,
4,dim_light,caution,claude,cot,1,2,1,1,0,0,0,,,179,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,9306.4,369,300,0.005607,
4,dim_light,caution,gpt4o,cot,1,4,1,1,0,1,1,hazard,HOVER,104,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3985.5,297,145,0.00366,
4,dim_light,caution,gpt4o_mini,cot,1,4,1,1,1,0,1,caution,HOVER,177,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,5208.8,3064,238,0.000602,
4,dim_light,caution,gemini,cot,1,2,1,1,0,0,0,safe,,197,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3017.9,494,300,0.000127,
4,dim_light,caution,claude,structured,1,4,1,1,0,1,1,hazard,HOVER,55,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,5814.3,361,137,0.003138,
4,dim_light,caution,gpt4o,structured,1,5,1,1,1,1,1,caution,HOVER,29,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2969.1,282,78,0.00258,
4,dim_light,caution,gpt4o_mini,structured,1,5,1,1,1,1,1,caution,HOVER,29,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3308.3,3049,81,0.000506,
4,dim_light,caution,gemini,structured,1,4,1,1,0,1,1,hazard,PITCH_BACK,35,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2007.4,488,99,6.6e-05,
4,dim_light,caution,claude,react,1,2,1,1,0,0,0,safe,,166,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8976.8,361,300,0.005583,
4,dim_light,caution,gpt4o,react,1,4,1,1,0,1,1,hazard,HOVER,112,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3922.0,289,156,0.003785,
4,dim_light,caution,gpt4o_mini,react,1,5,1,1,1,1,1,caution,HOVER,94,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3992.3,3056,129,0.000536,
4,dim_light,caution,gemini,react,1,4,1,1,0,1,1,hazard,HOVER,110,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2359.4,484,162,8.5e-05,
4,dim_light,caution,claude,zero_shot,2,2,1,1,0,0,0,hazard,,187,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,14144.9,273,299,0.005304,
4,dim_light,caution,gpt4o,zero_shot,2,5,1,1,1,1,1,caution,HOVER,53,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2855.0,210,67,0.002055,
4,dim_light,caution,gpt4o_mini,zero_shot,2,5,1,1,1,1,1,caution,HOVER,70,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3172.7,2977,87,0.000499,
4,dim_light,caution,gemini,zero_shot,2,4,1,1,0,1,1,hazard,PITCH_BACK,121,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2564.7,403,164,7.9e-05,
4,dim_light,caution,claude,few_shot_3,2,3,1,1,0,0,1,hazard,HOVER,174,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8907.2,464,300,0.005892,
4,dim_light,caution,gpt4o,few_shot_3,2,4,1,1,0,1,1,hazard,PITCH_BACK,50,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2455.2,377,68,0.002905,
4,dim_light,caution,gpt4o_mini,few_shot_3,2,4,1,1,0,1,1,hazard,PITCH_BACK,40,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2766.0,3144,57,0.000506,
4,dim_light,caution,gemini,few_shot_3,2,4,1,1,0,1,1,hazard,PITCH_BACK,18,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,1436.3,573,31,5.2e-05,
4,dim_light,caution,claude,cot,2,2,1,1,0,0,0,,,168,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8906.0,369,300,0.005607,
4,dim_light,caution,gpt4o,cot,2,4,1,1,0,1,1,hazard,PITCH_BACK,121,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,4606.5,297,167,0.00399,
4,dim_light,caution,gpt4o_mini,cot,2,4,1,1,1,0,1,caution,HOVER,177,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,5734.3,3064,238,0.000602,
4,dim_light,caution,gemini,cot,2,2,1,1,0,0,0,safe,,197,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3177.9,494,300,0.000127,
4,dim_light,caution,claude,structured,2,4,1,1,0,1,1,hazard,HOVER,54,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,4605.9,361,141,0.003198,
4,dim_light,caution,gpt4o,structured,2,5,1,1,1,1,1,caution,HOVER,28,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2761.1,282,77,0.002565,
4,dim_light,caution,gpt4o_mini,structured,2,5,1,1,1,1,1,caution,HOVER,29,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2970.3,3049,81,0.000506,
4,dim_light,caution,gemini,structured,2,4,1,1,0,1,1,hazard,PITCH_BACK,32,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,1949.3,488,95,6.5e-05,
4,dim_light,caution,claude,react,2,3,1,1,0,0,1,safe,HOLD,162,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,9026.9,361,300,0.005583,
4,dim_light,caution,gpt4o,react,2,4,1,1,0,1,1,hazard,HOVER,102,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3052.7,289,143,0.00359,
4,dim_light,caution,gpt4o_mini,react,2,4,1,0,1,1,1,caution,HOVER,111,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,4403.5,3056,154,0.000551,
4,dim_light,caution,gemini,react,2,4,1,1,0,1,1,hazard,HOVER,110,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2224.0,484,162,8.5e-05,
4,dim_light,caution,claude,zero_shot,3,3,1,1,0,0,1,hazard,HOVER,178,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,9396.2,273,300,0.005319,
4,dim_light,caution,gpt4o,zero_shot,3,5,1,1,1,1,1,caution,HOVER,55,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3429.8,210,69,0.002085,
4,dim_light,caution,gpt4o_mini,zero_shot,3,5,1,1,1,1,1,caution,HOVER,70,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3173.3,2977,87,0.000499,
4,dim_light,caution,gemini,zero_shot,3,4,1,1,0,1,1,hazard,PITCH_BACK,121,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2687.4,403,164,7.9e-05,
4,dim_light,caution,claude,few_shot_3,3,3,1,1,0,0,1,hazard,HOVER,171,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,9814.8,464,281,0.005607,
4,dim_light,caution,gpt4o,few_shot_3,3,4,1,1,0,1,1,hazard,PITCH_BACK,49,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2652.3,377,67,0.00289,
4,dim_light,caution,gpt4o_mini,few_shot_3,3,4,1,1,0,1,1,hazard,PITCH_BACK,40,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3174.4,3144,57,0.000506,
4,dim_light,caution,gemini,few_shot_3,3,4,1,1,0,1,1,hazard,PITCH_BACK,18,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,1378.4,573,31,5.2e-05,
4,dim_light,caution,claude,cot,3,2,1,1,0,0,0,safe,,169,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,9169.1,369,300,0.005607,
4,dim_light,caution,gpt4o,cot,3,4,1,1,0,1,1,hazard,HOVER,106,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3686.1,297,147,0.00369,
4,dim_light,caution,gpt4o_mini,cot,3,4,1,1,1,0,1,caution,HOVER,177,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,5914.6,3064,239,0.000603,
4,dim_light,caution,gemini,cot,3,2,1,1,0,0,0,safe,,197,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2796.0,494,300,0.000127,
4,dim_light,caution,claude,structured,3,4,1,1,0,1,1,hazard,HOVER,48,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,6206.6,361,131,0.003048,
4,dim_light,caution,gpt4o,structured,3,5,1,1,1,1,1,caution,HOVER,34,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3283.9,282,83,0.002655,
4,dim_light,caution,gpt4o_mini,structured,3,5,1,1,1,1,1,caution,HOVER,29,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3301.9,3049,81,0.000506,
4,dim_light,caution,gemini,structured,3,4,1,1,0,1,1,hazard,PITCH_BACK,35,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2050.7,488,99,6.6e-05,
4,dim_light,caution,claude,react,3,2,1,1,0,0,0,safe,,162,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8293.0,361,300,0.005583,
4,dim_light,caution,gpt4o,react,3,4,1,1,0,1,1,hazard,HOVER,106,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3481.8,289,143,0.00359,
4,dim_light,caution,gpt4o_mini,react,3,4,1,0,1,1,1,caution,HOVER,106,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,4503.1,3056,148,0.000547,
4,dim_light,caution,gemini,react,3,4,1,1,0,1,1,hazard,HOVER,107,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2357.9,484,159,8.4e-05,
4,dim_light,caution,claude,zero_shot,4,3,1,1,0,0,1,hazard,HOVER,182,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,9443.6,273,294,0.005229,
