scene_id,scene_label,truth,model,temperature,run,local_ms,local_risk,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,word_count,reply,latency_ms,input_tokens,output_tokens,cost_usd,error
4,dim_light,caution,claude,1.0,2,19.92,safe,4,1,1,0,1,1,hazard,108,"Description: The image shows a dimly lit indoor room with what appears to be furniture (sofa/couch and possibly a pillow or cushion on the right side) visible through heavy noise/grain; a wall or large surface is detected close ahead at approximately 0.4m.
Sensor note: YOLO-World reports a wall at 0.42m depth, which is consistent with the visual — there is a large surface/wall structure occupying much of the forward view at very close range. CLIP label ""disabled"" is unreliable as noted.
Proximity: Closest object (wall/furniture) estimated ~0.4–0.5m directly ahead, consistent with DepthAnything v2 reading of 0.42m — this is within hazard threshold.
Risk: hazard
Pilot suggested action: HOVER",10971.6,1012,187,0.005841,
4,dim_light,caution,gpt4o,0.0,2,19.92,safe,5,1,1,1,1,1,caution,49,"Description: The image is very grainy and dark, making it difficult to discern specific objects or details clearly.
Sensor note: Consistent with the local detector's indication of low brightness.
Proximity: Closest object appears to be within approximately 0.5 meters, consistent with depth_m reading.
Risk: Caution
Pilot suggested action: HOVER",3414.4,823,72,0.005195,
4,dim_light,caution,gpt4o,0.2,2,19.92,safe,5,1,1,1,1,1,caution,48,"Description: The image is very grainy and dark, making it difficult to discern specific objects or details clearly.
Sensor note: Consistent with the local detector's indication of low brightness.
Proximity: Closest object appears to be approximately 0.4 meters away, consistent with depth_m.
Risk: Caution
Pilot suggested action: HOVER",3173.4,823,71,0.00518,
4,dim_light,caution,gpt4o,0.5,2,19.92,safe,5,1,1,1,1,1,caution,46,"Description: The image is very grainy and dim, making it difficult to clearly identify objects or obstacles.
Sensor note: Consistent with dim detection; YOLO detection of a wall at ~0.42m seems plausible.
Proximity: Approximately 0.42m based on the detected wall.
Risk: Caution
Pilot suggested action: HOVER",4094.6,823,72,0.005195,
4,dim_light,caution,gpt4o,0.8,2,19.92,safe,5,1,1,1,1,1,caution,59,"Description: The image is blurry and appears to be quite dim, making it difficult to discern specific objects or obstacles clearly.
Sensor note: The image appears dim, which is consistent with the lack of brightness noted by the local detector.
Proximity: Visual estimate is unclear, but the detected wall is approximately 0.42m away.
Risk: Caution
Pilot suggested action: HOVER",4812.5,823,79,0.0053,
4,dim_light,caution,gpt4o,1.0,2,19.92,safe,5,1,1,1,1,1,caution,59,"Description: The image appears to be low-light and grainy, possibly showing an indoor room with furniture and other objects partially visible.
Sensor note: Consistent — the YOLO detection of a wall at 0.42m aligns with the visible close proximity of objects.
Proximity: Closest object is visually estimated to be around 0.4 meters away.
Risk: Caution
Pilot suggested action: HOVER",4167.6,823,85,0.00539,
4,dim_light,caution,gpt4o_mini,0.0,2,19.92,safe,5,1,1,1,1,1,caution,85,"Description: The image appears dimly lit with some indistinct shapes in the background, suggesting potential obstacles or clutter. The floor is visible, but the overall scene lacks clarity, making it difficult to assess the environment fully.

Sensor note: The YOLO detection indicates a wall at a distance of 0.42m, but the image does not provide clear confirmation of this detection. 

Proximity: The closest object appears to be within 0.5m, based on the visual assessment and the YOLO depth measurement.

Risk: caution

Pilot suggested action: HOVER",9452.4,3590,116,0.000608,
4,dim_light,caution,gpt4o_mini,0.2,2,19.92,safe,5,1,1,1,1,1,caution,81,"Description: The image appears dimly lit with some indistinct shapes in the background, suggesting potential obstacles or clutter at floor level. The visibility is low, making it difficult to ascertain the exact layout of the space. 

Sensor note: The YOLO detection indicates a wall at a distance of 0.42m, which is consistent with the visual analysis of potential obstacles nearby. 

Proximity: The closest object appears to be within 0.5m, likely the wall detected by YOLO.

Risk: caution  
Pilot suggested action: HOVER",9033.1,3590,112,0.000606,
4,dim_light,caution,gpt4o_mini,0.5,2,19.92,safe,5,1,1,1,1,1,caution,85,"Description: The image appears dimly lit with some indistinct shapes in the foreground and background, suggesting potential clutter or obstacles at a low level. The visibility is low, making it difficult to ascertain a clear flight path. 

Sensor note: The YOLO detection indicates a wall at a distance of 0.42m, but the image suggests there may be additional objects not detected by the sensors. 

Proximity: The closest object appears to be within 1m, likely contributing to a cluttered environment.

Risk: caution  
Pilot suggested action: HOVER",9500.1,3590,114,0.000607,
4,dim_light,caution,gpt4o_mini,0.8,2,19.92,safe,5,1,1,1,1,1,caution,83,"Description: The image appears dimly lit, with some indistinct shapes that suggest clutter in the environment. There is a notable absence of clear pathways, with potential obstructions visible at floor level.

Sensor note: Discrepancy noted between image and sensors; YOLO detected a wall but may have missed other obstacles due to low confidence.

Proximity: The closest object appears to be within 1 meter based on visual estimation, consistent with the YOLO detection of a wall at 0.42m.

Risk: caution

Pilot suggested action: HOVER",9134.4,3590,113,0.000606,
4,dim_light,caution,gpt4o_mini,1.0,2,19.92,safe,5,1,1,1,1,1,caution,95,"**Description:** The image appears dimly lit, with visible clutter and various objects, which could create potential obstructions in the environment. The floor level seems occupied, but there is no clear obstacle directly blocking the flight path.

**Sensor note:** The YOLO detection indicates a wall is present with low confidence, and though there is a suggestion of brightness from the local detector, the scene itself looks quite dark.

**Proximity:** The closest identifiable objects seem to be within 2 meters, but without exact measurements from visuals, it's hard to specify further.

**Risk:** caution

**Pilot suggested action:** HOVER",9967.0,3590,124,0.000613,
4,dim_light,caution,gemini,0.0,2,19.92,safe,4,1,1,0,1,1,hazard,123,"Description: The image is extremely noisy and grainy, making it very difficult to discern any clear objects or features. There appears to be a bright area at the top center, possibly a light source or window, but the overall scene is indistinct.
Sensor note: The YOLO detection of 'wall' at 0.42m is plausible given the general blur and potential for a close, indistinct surface, but the image itself is too noisy to confirm. The local detector's brightness reading is consistent with a dim, noisy image. CLIP is disabled.
Proximity: Visually, it's impossible to determine proximity with any certainty due to the extreme noise. The YOLO 'wall' detection suggests an object at 0.42m, which would be very close.
Risk: hazard
Pilot suggested action: HOVER",2577.8,1054,168,0.000129,
4,dim_light,caution,gemini,0.2,2,19.92,safe,4,1,1,0,1,1,hazard,121,"Description: The image is extremely noisy and dark, making it very difficult to discern any clear objects or the flight path. There appears to be some indistinct shapes, possibly furniture or plants, but their distance and nature are unclear.
Sensor note: The local detector reports brightness=124/255, which is inconsistent with the visually very dark and noisy image. YOLO detects a 'wall' at 0.42m, which is plausible given the general indistinctness, but the image itself doesn't offer strong confirmation of a clear wall. CLIP is disabled.
Proximity: Due to the extreme noise and darkness, it's impossible to visually estimate the closest object with any confidence. The YOLO 'wall' detection at 0.42m suggests a very close obstacle.
Risk: hazard
Pilot suggested action: HOVER",2545.6,1054,173,0.000131,
4,dim_light,caution,gemini,0.5,2,19.92,safe,4,1,1,0,1,1,hazard,115,"Description: The image is extremely dark and noisy, making it difficult to discern any clear objects or the flight path. There appears to be a bright light source in the upper center, but the foreground is largely obscured.
Sensor note: The local detector's brightness reading of 124/255 seems inconsistent with the visual appearance of a very dim/dark scene. YOLO detected a ""wall"" at 0.42m, which is plausible given the obscured foreground, but the image quality makes independent verification difficult.
Proximity: Visually, it's impossible to determine the closest object with any certainty due to the extreme noise and darkness. The YOLO ""wall"" detection at 0.42m suggests something is very close.
Risk: hazard
Pilot suggested action: HOVER",2765.4,1054,165,0.000129,
4,dim_light,caution,gemini,0.8,2,19.92,safe,4,1,1,0,1,1,hazard,120,"Description: The image is extremely dark and noisy, making it difficult to discern any clear objects or the flight path. There appears to be a very faint, bright area at the top, possibly a light source or opening.
Sensor note: The local detector's brightness reading of 124/255 seems inconsistent with the visual appearance of extreme darkness and noise in the image. YOLO detected a ""wall"" but its low confidence and the image's poor quality make it hard to confirm.
Proximity: Visually, it's impossible to estimate proximity due to the extreme noise and darkness. The YOLO 'wall' detection at 0.42m suggests something very close, but the visual evidence is too poor to confirm or deny.
Risk: hazard
Pilot suggested action: HOVER",2230.0,1054,165,0.000129,
4,dim_light,caution,gemini,1.0,2,19.92,safe,5,1,1,1,1,1,caution,132,"Description: The image is extremely dark, noisy, and green-tinted, making it very difficult to discern any clear objects or the true state of the environment. A very faint outline of what might be a doorway or light source is visible in the upper center, and some vague shapes suggest potential furniture or objects. The flight path is not clearly visible.
Sensor note: The local detector's brightness reading of 124/255 seems inconsistent with the extremely dark appearance of the image. YOLO detected a wall, but the visual evidence is too ambiguous to confirm it with confidence.
Proximity: Visually, it's impossible to reliably estimate the closest object due to the image quality. The YOLO wall detection at 0.42m suggests something is very close, but cannot be visually verified.
Risk: caution
Pilot suggested action: HOVER",3681.9,1054,177,0.000132,
4,dim_light,caution,claude,0.0,3,19.92,safe,4,1,1,0,1,1,hazard,136,"Description: The image shows a dimly lit indoor room with significant noise/grain, revealing what appears to be a sofa or couch on the left, a cushion/pillow on the right foreground, and some furniture or shelving in the background; the overall scene is heavily distorted with a green/teal color cast suggesting low-light conditions.
Sensor note: YOLO-World detected a wall at 0.42m, which is consistent with the close foreground objects visible — the cushion on the right appears to be within approximately 0.5m of the camera, corroborating the shallow depth reading. CLIP scene label ""disabled"" is unreliable as expected.
Proximity: The cushion/pillow on the right side appears to be the closest object, estimated ~0.4–0.6m, consistent with the 0.42m depth reading from DA v2. The sofa/couch to the left is also within ~1m.
Risk: hazard
Pilot suggested action: HOVER",7304.8,1012,228,0.006456,
4,dim_light,caution,claude,0.2,3,19.92,safe,4,1,1,0,1,1,hazard,126,"Description: The image shows a dimly lit indoor room with heavy green/blue noise artifacts, revealing what appears to be a sofa or couch on the left, a bright window or light source at the back, and a large light-colored object (possibly a pillow or chair back) on the right foreground at close range.
Sensor note: YOLO detects a wall at 0.42m covering nearly the full frame — this is consistent with the close foreground object visible on the right side of the image, suggesting an obstacle is very near the drone's flight path.
Proximity: The large pale object on the right appears to be within approximately 0.4–0.6m, consistent with the YOLO/DepthAnything reading of 0.42m — this is within hazard range.
Risk: hazard
Pilot suggested action: HOVER",6693.1,1012,192,0.005916,
4,dim_light,caution,claude,0.5,3,19.92,safe,3,1,1,0,0,1,hazard,180,"Description: The image shows a heavily noise-corrupted, greenish-tinted indoor scene with what appears to be furniture (a sofa/couch and possibly a chair or pillow on the right) in a cluttered room; visibility is severely degraded by sensor noise/image quality issues, making precise obstacle assessment difficult.
Sensor note: YOLO detects a wall at 0.42m with low confidence (0.33, zero-shot source), which is consistent with close furniture or wall visible in the image; CLIP label ""disabled"" at 0.0 confidence is unreliable and ignored. The 0.42m wall detection aligns with what appears to be a very close surface ahead.
Proximity: Closest object visually estimated at approximately 0.4–0.8m — furniture/wall appears very close to the drone, consistent with the DA v2 depth reading of 0.42m.
Risk: hazard
Pilot suggested action: HOVER

**Reasoning:** The DepthAnything v2 metric depth reading of 0.42m for the detected wall/obstacle, corroborated by my visual analysis showing large close-range surfaces filling much of the frame, indicates an obstacle directly within the ~1m flight path at less than 0.5m distance. Immediate hover is warranted to prevent collision while the scene is reassessed",9729.9,1012,300,0.007536,
4,dim_light,caution,claude,0.8,3,19.92,safe,4,1,1,0,1,1,hazard,143,"Description: The image shows a heavily noise-corrupted, greenish-tinted indoor scene (likely night-vision or low-light camera) revealing what appears to be a room with a sofa/couch on the left, a cushion/pillow object on the right foreground at close range, and some furniture or shelving in the background.
Sensor note: YOLO-World detects a wall at 0.42m depth across nearly the full frame bbox, which is consistent with the close foreground object (cushion/furniture) visible on the right — this object appears within ~0.5–1m of the drone. CLIP label ""disabled"" is unreliable per known limitations on 320×240 frames.
Proximity: The large pale object (cushion or chair back) on the right side of the frame appears to be the closest obstacle, estimated at ~0.5–1m, consistent with the 0.42m depth reading from DepthAnything v2. Furniture (sofa) also visible to the left within ~1–2m.
Risk: hazard
Pilot suggested action: HOVER",7442.9,1012,250,0.006786,
4,dim_light,caution,claude,1.0,3,19.92,safe,4,1,1,0,1,1,hazard,128,"Description: The image shows a dimly lit indoor room with significant noise/grain, featuring what appears to be a couch or sofa on the left, a cushion/pillow object on the right at mid-frame, and some shelving or furniture in the background; the green-tinted noisy image makes precise depth assessment difficult.
Sensor note: YOLO-World detected a wall at 0.42m depth — this is consistent with the right-side object (possibly a cushion/chair back) appearing quite close in the frame; the CLIP scene label ""disabled"" is unreliable as noted.
Proximity: The light-colored object on the right side of the frame appears to be the closest obstacle, visually estimated at roughly 0.5–1m, consistent with the 0.42m depth reading from DA v2 — this is within hazard range.
Risk: hazard
Pilot suggested action: HOVER",6994.1,1012,207,0.006141,
4,dim_light,caution,gpt4o,0.0,3,19.92,safe,5,1,1,1,1,1,caution,61,"Description: The image is very grainy and dark, making it difficult to discern specific objects or details. There appears to be a large object on the right side, but the overall scene is unclear.
Sensor note: Consistent with the dim scene detected by the local detector.
Proximity: Closest object visually estimated at approximately 0.5 meters.
Risk: Caution
Pilot suggested action: HOVER",3716.6,823,83,0.00536,
4,dim_light,caution,gpt4o,0.2,3,19.92,safe,4,1,1,0,1,1,hazard,58,"Description: The image is very grainy and low-light, making it difficult to discern specific details. There appears to be a large object on the right side and potential obstacles in the background.
Sensor note: Consistent with YOLO detection of a wall at 0.42m.
Proximity: Closest object appears to be approximately 0.4m away.
Risk: Hazard
Pilot suggested action: HOVER",3963.4,823,85,0.00539,
4,dim_light,caution,gpt4o,0.5,3,19.92,safe,4,1,1,0,1,1,hazard,57,"Description: The image is very grainy and difficult to interpret due to low light or poor image quality. It appears to be indoors with potential obstacles, but details are unclear.
Sensor note: Consistent with the low confidence detection of a wall at 0.42m.
Proximity: Closest object visually estimated at approximately 0.5m.
Risk: Hazard
Pilot suggested action: HOVER",3991.3,823,82,0.005345,
4,dim_light,caution,gpt4o,0.8,3,19.92,safe,5,1,1,1,1,1,caution,47,"Description: The image is dark and grainy, showing an indoor setting with unclear details, suggesting low visibility and potential obstacles.
Sensor note: Consistent with dark scene indication and wall detection.
Proximity: Closest object is approximately 0.42m away, as per depth_m reading.
Risk: Caution
Pilot suggested action: HOVER",3479.4,823,71,0.00518,
4,dim_light,caution,gpt4o,1.0,3,19.92,safe,4,1,1,0,1,1,hazard,54,"Description: The image is grainy and dim, making it difficult to clearly identify objects, but it appears to be a cluttered indoor environment.
Sensor note: Consistent with YOLO detection of a wall at approximately 0.42 meters depth.
Proximity: Closest object is visually about 0.4 meters away (matches depth_m).
Risk: Hazard
Pilot suggested action: HOVER",3583.3,823,81,0.00533,
4,dim_light,caution,gpt4o_mini,0.0,3,19.92,safe,5,1,1,1,1,1,caution,86,"Description: The image appears dimly lit with some indistinct shapes in the background, suggesting potential obstacles or clutter. The floor is visible, but the overall scene lacks clarity, making it difficult to assess the environment fully.

Sensor note: The YOLO detection indicates a wall at a distance of 0.42m, but the image does not provide clear confirmation of this detection. 

Proximity: The closest object appears to be within 1m, but the exact distance is uncertain due to the low visibility.

Risk: caution

Pilot suggested action: HOVER",8697.3,3590,114,0.000607,
4,dim_light,caution,gpt4o_mini,0.2,3,19.92,safe,5,1,1,1,1,1,caution,80,"Description: The image appears dimly lit with some indistinct shapes in the background, suggesting potential clutter or obstacles at floor level. The visibility is low, making it difficult to ascertain the exact layout of the space.

Sensor note: The YOLO detection indicates a wall at a distance of 0.42m, which is consistent with the visual analysis of potential obstacles.

Proximity: The closest object appears to be within 0.5m, likely the wall detected by YOLO.

Risk: caution

Pilot suggested action: HOVER",8879.0,3590,109,0.000604,
4,dim_light,caution,gpt4o_mini,0.5,3,19.92,safe,5,1,1,1,1,1,caution,82,"Description: The image appears to be dimly lit with some indistinct shapes and textures, suggesting potential clutter in the environment. There are no clearly identifiable objects or persons within the immediate vicinity of the drone's flight path.

Sensor note: Consistent; YOLO detected a wall at a distance of 0.42m, but visual analysis shows the space is cluttered and not fully clear.

Proximity: The closest object appears to be within 1m, likely contributing to a cluttered environment.

Risk: caution

Pilot suggested action: HOVER",610756.8,3590,112,0.000606,
4,dim_light,caution,gpt4o_mini,0.8,3,19.92,safe,5,1,1,1,1,1,caution,99,"Description: The image appears to show a cluttered indoor scene with limited visibility due to low light. There are multiple objects and structures in the environment, but nothing appears to obstruct the immediate flight path at a height of 1 meter. 

Sensor note: YOLO detected a wall, but the confidence is low; my visual assessment suggests there may be more complex obstacles not accounted for by the sensors. 

Proximity: The closest object seems to be more than 1 meter away, though the exact distance is hard to ascertain due to the dim lighting.

Risk: caution
Pilot suggested action: HOVER",9639.6,3590,122,0.000612,
4,dim_light,caution,gpt4o_mini,1.0,3,19.92,safe,5,1,1,1,1,1,caution,81,"Description: The scene appears dimly lit, with some clutter on the floor and objects visible in the background, suggesting potential obstacles. The overall visibility does not provide a clear corridor for safe passage at around 1m altitude. 

Sensor note: The YOLO detection identified a wall but with low confidence, which may imply other objects that are not being detected. 

Proximity: The closest visible object is within 1m, likely indicating an obstacle that may hinder flight.

Risk: caution

Pilot suggested action: HOVER",8524.4,3590,106,0.000602,
4,dim_light,caution,gemini,0.0,3,19.92,safe,4,1,1,0,1,1,hazard,124,"Description: The image is extremely noisy and grainy, making it very difficult to discern any clear objects or features. There appears to be a bright area at the top center, possibly a light source or window, but the overall scene is indistinct.
Sensor note: The YOLO detection of 'wall' at 0.42m is plausible given the general blur and potential for a close, indistinct surface, but the image itself is too noisy to confirm this visually with confidence. The local detector's brightness reading is consistent with a dim, noisy image. CLIP is disabled.
Proximity: Visually, it's impossible to determine proximity accurately due to the extreme noise. The YOLO detection suggests an object at 0.42m, which would be very close.
Risk: hazard
Pilot suggested action: HOVER",3904.9,1054,167,0.000129,
4,dim_light,caution,gemini,0.2,3,19.92,safe,4,1,1,0,1,1,hazard,123,"Description: The image is extremely noisy and pixelated, making it very difficult to discern any clear objects or features. There appears to be a general green hue, possibly indicating foliage or a dimly lit environment, but no distinct flight path can be identified.
Sensor note: The YOLO detection of ""wall"" at 0.42m is plausible given the general obstruction, but the image quality makes independent verification impossible. The local detector's brightness reading is consistent with the dim, noisy appearance. CLIP is disabled, which is appropriate given the image quality.
Proximity: Visually, it's impossible to determine proximity with any certainty due to the extreme noise. The YOLO detection suggests an object (wall) at 0.42m, which would be very close.
Risk: hazard
Pilot suggested action: HOVER",2246.9,1054,169,0.00013,
4,dim_light,caution,gemini,0.5,3,19.92,safe,4,1,1,0,1,1,hazard,133,"Description: The image is extremely dark and noisy, making it difficult to discern any clear objects or the flight path. There appears to be a bright light source in the upper center, but the overall scene is almost indecipherable.
Sensor note: The YOLO detection of 'wall' at 0.42m depth is plausible given the obscured nature of the image, as something is very close and blocking the view. The local detector's brightness reading of 124/255 is inconsistent with the visual evidence, which appears much darker. CLIP is disabled.
Proximity: Visually, it's impossible to determine the exact proximity of any specific object due to the extreme noise and darkness, but the image suggests something is very close and obscuring the view, consistent with the YOLO 'wall' detection at 0.42m.
Risk: hazard
Pilot suggested action: HOVER",2170.3,1054,186,0.000135,
4,dim_light,caution,gemini,0.8,3,19.92,safe,4,1,1,0,1,1,hazard,119,"Description: The image is extremely dark and noisy, making it difficult to discern any clear objects or the flight path. There appears to be some unidentifiable bright blob in the upper center, possibly a light source, but the overall scene is almost black.
Sensor note: The local detector's brightness reading of 124/255 seems inconsistent with the extremely dark visual appearance of the image. YOLO detected a 'wall' at 0.42m, which is plausible given the lack of discernible detail, but the noise makes definitive visual confirmation impossible.
Proximity: Cannot visually estimate proximity due to severe image degradation. The YOLO 'wall' detection at 0.42m suggests an object very close, but its true nature is obscured.
Risk: hazard
Pilot suggested action: HOVER",2646.3,1054,167,0.000129,
4,dim_light,caution,gemini,1.0,3,19.92,safe,4,1,1,0,1,1,hazard,109,"Description: The image is extremely dark and noisy, making it difficult to discern any clear features or obstacles. There appear to be some vague shapes, possibly furniture or plants, but no clear flight path.
Sensor note: YOLO detected a wall, but the image is too ambiguous to confirm or deny this. The local detector's brightness reading is consistent with the visually dark scene. CLIP is disabled, which is appropriate given the poor image quality.
Proximity: Visually, it's impossible to reliably estimate proximity. The YOLO detection of a wall at 0.42m suggests an immediate obstacle, but the visual input is too poor to confirm.
Risk: hazard
Pilot suggested action: HOVER",2456.5,1054,144,0.000122,
4,dim_light,caution,claude,0.0,4,19.92,safe,4,1,1,0,1,1,hazard,123,"Description: The image shows a dimly lit indoor room with heavy green-tinted noise, revealing what appears to be a couch or sofa on the left, a large pillow/cushion on the right at approximately 1m height, and some furniture/shelving in the background; the flight path appears partially obstructed by the cushion/object on the right side.
Sensor note: YOLO detects a wall at 0.42m which is consistent with close obstacles visible in the image; the cushion/object on the right is not separately flagged but is visually prominent and close; CLIP label 'disabled' is unreliable as expected.
Proximity: Closest object estimated ~0.4–0.6m on the right side (large cushion/pillow), consistent with YOLO's 0.42m wall detection; furniture also close on the left.
Risk: hazard
Pilot suggested action: HOVER",7207.5,1012,210,0.006186,
4,dim_light,caution,claude,0.2,4,19.92,safe,4,1,1,0,1,1,hazard,133,"Description: The image shows a dimly lit indoor room with significant noise/grain, featuring what appears to be a couch or sofa on the left, a cushion/pillow visible on the right side at roughly drone level, and some furniture or shelving in the background — the overall scene is cluttered and low-visibility.
Sensor note: YOLO-World detected a wall at 0.42m which is plausible given the cluttered environment; the cushion/object on the right appears to be within 1-2m and was not separately detected. CLIP label ""disabled"" is unreliable as noted. Brightness at 124/255 is moderate but heavy noise degrades usable visibility significantly.
Proximity: The cushion/object on the right appears to be the closest obstacle, visually estimated at approximately 0.5–1m; consistent with the 0.42m wall/object depth reading from DepthAnything v2.
Risk: hazard
Pilot suggested action: HOVER",7836.8,1012,225,0.006411,
4,dim_light,caution,claude,0.5,4,19.92,safe,3,1,1,0,0,1,hazard,155,"Description: The image shows a dimly lit indoor room with heavy green/blue noise artifacts, revealing what appears to be a sofa or couch on the left, a pillow or cushion object on the right foreground at close range, and furniture/shelving in the background. The scene is cluttered and the image quality is very poor due to noise and unusual color rendering.

Sensor note: YOLO-World detected a wall at 0.42m depth — this is consistent with the close foreground object (likely the cushion/pillow on the right) being very near the drone; the tight depth reading aligns with my visual estimate of a close obstacle. CLIP label ""disabled"" is unreliable as noted. Overall sensor data is broadly consistent with visual analysis.

Proximity: The cushion/object on the right foreground appears to be within approximately 0.5–0.8m of the drone, consistent with the 0.42m depth reading from DepthAnything v2. This is within hazard range.

Risk: hazard

Pilot suggested action: HOVER",8004.2,1012,239,0.006621,
4,dim_light,caution,claude,0.8,4,19.92,safe,4,1,1,0,1,1,hazard,133,"Description: The image shows a dimly lit indoor room with heavy green/teal noise overlay, revealing what appears to be a couch or sofa on the left and a large bright object (possibly a chair or lamp) on the right at close range, with cluttered furniture filling the flight path at approximately 1m altitude.
Sensor note: YOLO detects a wall at 0.42m depth covering nearly the full frame bbox — consistent with the image showing objects very close to the camera; the bright object on the right appears to be within ~0.5m and was not separately classified. CLIP label ""disabled"" is unreliable as expected for 320×240 frames.
Proximity: Closest object approximately 0.4–0.5m (right side, bright object), consistent with YOLO depth_m=0.42m wall detection — objects are within hazard range.
Risk: hazard
Pilot suggested action: HOVER",7054.6,1012,210,0.006186,
4,dim_light,caution,claude,1.0,4,19.92,safe,3,1,1,0,0,1,hazard,181,"Description: The image shows a dimly lit indoor room with heavy green-tinted noise/grain, revealing what appears to be a sofa or couch on the left, a cushion/pillow on the right foreground, and some furniture/shelving in the background. The room is cluttered and visibility is significantly degraded by image noise and a strong color cast.

Sensor note: YOLO-World detected a wall at 0.42m — this is consistent with the close foreground objects visible (the cushion/pillow on the right appears very close, potentially within 0.5–1m). The CLIP label ""disabled"" is uninformative and disregarded. The overall scene matches a cluttered indoor room.

Proximity: The cushion/pillow object on the right foreground appears to be within approximately 0.5–1m of the drone, consistent with the YOLO depth reading of 0.42m. The sofa on the left also appears within 1–1.5m. Multiple obstacles are in close proximity.

Risk: hazard

Pilot suggested action: HOVER

**Reasoning:** Obstacles (cushion/furniture) are at or under 1m in the immediate flight path, and the heavily degraded image quality (noise, color distortion) prevents reliable navigation. Immediate hover to avoid collision while awaiting clearer sensor data or",10136.9,1012,300,0.007536,
4,dim_light,caution,gpt4o,0.0,4,19.92,safe,5,1,1,1,1,1,caution,48,"Description: The image is very grainy and dark, making it difficult to discern specific objects or details clearly.
Sensor note: Consistent with the local detector's indication of low brightness.
Proximity: Closest object appears to be approximately 0.4 meters away, consistent with depth_m.
Risk: Caution
Pilot suggested action: HOVER",3758.2,823,71,0.00518,
4,dim_light,caution,gpt4o,0.2,4,19.92,safe,5,1,1,1,1,1,caution,49,"Description: The image is grainy and dark, making it difficult to discern specific objects or details clearly.
Sensor note: Consistent with the dim scene detected by the local detector.
Proximity: Closest object appears to be approximately 0.4 meters away, consistent with depth_m reading.
Risk: Caution
Pilot suggested action: HOVER",3646.2,823,71,0.00518,
4,dim_light,caution,gpt4o,0.5,4,19.92,safe,4,1,1,0,1,1,hazard,52,"Description: The image is grainy and dark, making it difficult to discern specific objects, but there appears to be a large, indistinct shape in the foreground.
Sensor note: Consistent with YOLO detection of a wall at close proximity.
Proximity: Closest object is approximately 0.42 meters away.
Risk: Hazard
Pilot suggested action: HOVER",3959.9,823,75,0.00524,
4,dim_light,caution,gpt4o,0.8,4,19.92,safe,4,1,1,0,1,1,hazard,55,"Description: The image is dark and grainy, making it difficult to discern precise details, but it appears to show a cluttered indoor space with potential obstacles at ground level.
Sensor note: Consistent with YOLO detection of a wall at approximately 0.42m depth.
Proximity: Closest object is approximately 0.42m away.
Risk: Hazard
Pilot suggested action: HOVER",4049.5,823,82,0.005345,
4,dim_light,caution,gpt4o,1.0,4,19.92,safe,5,1,1,1,1,1,caution,46,"Description: The image is heavily distorted with a green tint, making visibility poor. The environment appears cluttered with indistinct objects.
Sensor note: Consistent with YOLO detection indicating presence of wall and clutter.
Proximity: Closest object visually estimated at approximately 0.5m.
Risk: Caution
Pilot suggested action: HOVER",3371.3,823,70,0.005165,
4,dim_light,caution,gpt4o_mini,0.0,4,19.92,safe,5,1,1,1,1,1,caution,85,"Description: The image appears dimly lit with some indistinct shapes in the background, suggesting potential obstacles or clutter at floor level. The overall visibility is low, making it difficult to assess the environment clearly. 

Sensor note: The YOLO detection indicates a wall at a distance of 0.42m, but the image suggests there may be additional clutter or obstacles not detected by the sensors. 

Proximity: The closest object appears to be within 1 meter, likely contributing to the cautionary assessment.

Risk: caution  
Pilot suggested action: HOVER",8760.8,3590,113,0.000606,
4,dim_light,caution,gpt4o_mini,0.2,4,19.92,safe,5,1,1,1,1,1,caution,89,"Description: The image appears dimly lit with some indistinct shapes, suggesting potential clutter in the environment. There are no clearly visible obstacles directly in the flight path, but the low visibility raises concerns about the surroundings. 

Sensor note: Consistent; YOLO detected a wall, but the confidence is low, indicating potential missed detections in the cluttered scene.

Proximity: The closest object appears to be around 0.42m away, as indicated by the depth sensor, but the overall visibility makes it difficult to ascertain exact distances.

Risk: caution

Pilot suggested action: HOVER",9144.5,3590,120,0.000611,
4,dim_light,caution,gpt4o_mini,0.5,4,19.92,safe,4,1,1,0,1,1,hazard,84,"Description: The image appears dimly lit with some indistinct shapes in the background, suggesting possible obstacles or clutter at floor level. The scene lacks clear visibility, making it difficult to determine the exact layout or any potential hazards.

Sensor note: The YOLO detection indicates a wall nearby, but the low confidence suggests that there may be other obstacles not detected. 

Proximity: The closest object appears to be within 1 meter, likely the wall indicated by the sensor data.

Risk: caution

Pilot suggested action: HOVER",610277.3,3590,106,0.000602,
4,dim_light,caution,gpt4o_mini,0.8,4,19.92,safe,4,1,1,0,1,1,hazard,71,"Description: The scene appears dimly lit with various objects and potential clutter at floor level, but no significant obstacles are directly obstructing the flight path. The visibility suggests a somewhat cluttered environment. 

Sensor note: Consistent; YOLO detected a wall but did not identify any additional hazards. 

Proximity: The closest object seems to be within 2 meters, likely less than 1 meter based on visual estimates.

Risk: caution  
Pilot suggested action: HOVER",8105.1,3590,96,0.000596,
